,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.84,0.000564834091275913,0.0007467107533063159,0.001990112693471011,0.0031223448797654367,0.0024599479375795167,0.0011253238872059714,0.0029811857482789296,0.003925832647829993,0.0021597903578839685,0.004455578524862989,0.00202813115047537,0.0029738359831577303,0.0007546202217058799,0.0026175150992427676,0.003635168655611382,0.006531820993031848,0.0007706372674128017,0.0029736075213320163,0.004637818487188365,0.001843609336367077,0.0017406065231292055,0.004897619526801894,0.0024647140993698242,0.002287533537592583,0.005564521331796866,0.00203805846306423,0.0015417802327084393,0.0033874182836001543,0.0022149832856795076,0.003490901639246698,0.0058688075449370245,0.0024068769864835763,0.0029236059777285038,0.004055848291256727,0.004827449346935796,0.0028388116020100222,0.00696771618062939,0.0038853293593674515,0.0023442163772483546,0.0029762727079778255,0.002973594530452885,0.00396042089331417,0.004631888609616394,0.0040207474108288396,0.0013849241834151004,0.0024650876964041352,0.005059932505199564,0.003651810335295209,0.003926965963499358,0.007123024034804303,0.0034414284265626306,0.0038012094907839454,0.003839238721377706,0.0055455406680829855,0.003286861654367937,0.0031945700626738924,0.0033750215198524876,0.0012639318794028318,0.005744693672800286,0.004723839569430734,0.006390747442601018,0.0031549500990474075,0.005124661035956233,0.006823562917887392,0.006512330558505996,0.002211061305918141,0.0026747114466322977,0.001960528670649066,0.0038382930081013356,0.002886149573024732,0.005857443920074687,0.006421756596807151,0.003139131566813354,0.0034008769699062484,0.0019818397324482553,0.005399807917787653,0.0035122194384802196,0.0037745984196073043,0.004572684654142593,0.0034652344822192495,0.0031361311435169847,0.003620517587694815,0.006939381810325887,0.004341191030891437,0.002051711501570975,0.005281689158526441,0.002218494367317629,0.0019274820386229994,0.00900060352187925,0.004613537532336792,0.006557561370116637,0.004377942802672339,0.0030888793345712727,0.005292170693608258,0.00541337412574565,0.010006466887410461,0.006018634032508861,0.0067070787138814114,0.0068666932180842235,0.0022572137849890986
0.85,0.0005938927258214661,0.0013514126761065685,0.0015923771480514507,0.0012137415121844972,0.0011398557668677403,0.0011104123061122814,0.0035497800843697436,0.0024759695736669076,0.0023170525943085013,0.003740383681299843,0.0011213799605575884,0.0015055055987316592,0.003250633798481468,0.0024858453685247,0.002732373559277652,0.0020359867348345028,0.0020120359491598537,0.004761802002310283,0.002154602794610481,0.005831985406398168,0.0032633810735333405,0.002648636935327037,0.004590647217427722,0.0033890777663364044,0.006099257698979758,0.004117012111705607,0.001886578169849746,0.0014249643584219836,0.004478847339293912,0.004947285930727562,0.006827697856593683,0.00399080503187656,0.0034771590789373225,0.0011912589854441128,0.002084715632758253,0.0014272320395722735,0.006553234296309478,0.0017090761269433169,0.002212558910370008,0.008553287752820897,0.004444193871042899,0.004325439865663755,0.003067847665028586,0.0021418928101649883,0.005940579460719517,0.006498888537459842,0.0027200668912749602,0.001987986049790718,0.006954908239390207,0.00568567733426626,0.004395784791572544,0.005233661978353602,0.005232028405437921,0.006711908448291777,0.0035361797622110347,0.003141563861093995,0.0030502868054091805,0.0042374942527081405,0.006130974260897836,0.0025423935399563826,0.003295874391066127,0.006969207526042959,0.004132419901399866,0.006716992626900289,0.005954634002385196,0.004076024345097911,0.0063750946585915055,0.005537940090731749,0.007638629893072599,0.0029419131583928618,0.004496664983144745,0.0031283437750502245,0.004597263763226644,0.005952478237681427,0.003603673474255845,0.005085526233863891,0.005670488918307212,0.002053192603107515,0.004468211731999609,0.0015413425056394021,0.00612635249857217,0.002869980201989948,0.0049521454689257565,0.006262263216334846,0.003181422982677911,0.0044454015097908665,0.0038192742238124765,0.0037797527899266757,0.006016441449516119,0.0027249184840152036,0.007781334774328882,0.009590128630586515,0.0035673265366011316,0.007288260403474533,0.0026879593185240307,0.006121744543521884,0.008109079037025334,0.0032948236948216946,0.0027857010329371545,0.0018934168944153972
0.86,0.0005194344137324833,0.0008498745489623052,0.0009237008402457778,0.0015183959013934157,0.0021987306840419536,0.0021738245364653296,0.00230077041903873,0.0015390264154814684,0.0011897152637067813,0.001460915018580567,0.004103378812166466,0.0023257060904131378,0.002815040168637012,0.005055294821287546,0.0027592861559129793,0.0051133489983882,0.004857902133998707,0.006734355986743593,0.00287806146339104,0.0014659150101021948,0.004692481063038398,0.003062858183318663,0.0025177958449446145,0.0017741794502074294,0.002019250543867996,0.008205240988050668,0.0018002631408107106,0.006613729511877992,0.0037270909150303494,0.005894269130489089,0.0024312320140876245,0.007599220474931354,0.002953709617952661,0.004009401632194569,0.007454958430551895,0.0036975474996077035,0.003513350957270362,0.00280021718708973,0.00701486880933606,0.0030394992886234027,0.0025673648041356825,0.008479960121698592,0.0019326445173777997,0.01072685783163108,0.00494775574889361,0.005577949542602702,0.004595088380393065,0.0012197305061859738,0.004045768396219271,0.0015916034328538678,0.004270200844513409,0.0026067360796191586,0.004662461604756236,0.0040899095635230295,0.007419245716443573,0.002430668030774166,0.004884157348184358,0.002723772973705385,0.002873894927927512,0.006236266451955823,0.0028331146749187948,0.006739132072768831,0.004755190932914315,0.005507242042425836,0.0015401064592571615,0.005986176773401756,0.004198951148981982,0.003992071764077776,0.008773351955510524,0.00764049860947656,0.0019826187803423786,0.003947542144768531,0.009381760542183194,0.0031358754160996454,0.004064039483571559,0.00474523274396373,0.006414784597804986,0.009847613715527052,0.004559316259835174,0.005857583511516472,0.0026542090778885375,0.003914744805737828,0.0036031785433083894,0.004588475533826797,0.0029098927633071617,0.0026526914820374755,0.003662332305524536,0.002031617579046539,0.002112751362239059,0.004705974780832996,0.0053173920812659235,0.004349264094447522,0.008255172051468805,0.0075386008980111805,0.00301451437503404,0.008184590771636425,0.004347033426177808,0.0025975243629841028,0.004703386778268332,0.003116560088882315
0.87,0.0007920862972755995,0.00029215947864646394,0.0015903462643544954,0.0013662194690108405,0.002398703010432663,0.000881331175477379,0.004352448739771842,0.0019324918957830245,0.003013310238731216,0.003933791029770159,0.001439076381632087,0.003337018103485282,0.002368977219572944,0.0036468215560503214,0.0039981012552404325,0.002367685720868428,0.0028434798506893092,0.00254123211776409,0.005602549876649588,0.004806436304411019,0.002927971929817313,0.005222432696116817,0.0011095523460874924,0.004820029424509996,-0.0007352266082848387,0.004299799704066318,0.0037695016772544758,0.006035721566106334,0.0031234308573892594,0.005759728513268288,0.00402333107970946,0.0021125524934095313,0.0030796769731354957,0.006737252087753745,0.006433144181720629,0.004584037109861119,0.00034542213091513893,0.003653521234827266,0.0047890962724154405,0.0036169798954730405,0.002558562187838477,0.0031914577622883704,0.006333114775829432,0.002080014915437689,0.005726432559840622,0.0030011651255995647,0.0041899169627917,0.0031187239869422865,0.003640082555794424,0.002366530681729772,0.005537634758647453,0.0018804673345348588,0.009237481998073973,0.003409528967820204,0.0017047784973196062,0.0013678368312258703,0.003929524811380238,0.004998854481449535,0.003976905837208832,0.005639242090979927,0.0036739706229902114,0.001203173101152132,0.005468261934139093,0.004834206397937041,0.00440279205027843,0.006844276920103902,0.006458278793643806,0.00656669295864919,0.002836121638598164,0.00599038179456378,0.0019185954295966436,0.007629482077301048,0.002015339534320003,0.004374571043741981,0.004124136945297502,0.011622826919481301,0.0013747200937948869,0.0029089184081636287,0.006963561123411383,0.0019425744529590707,0.004041332923288189,0.004583341496024128,0.00517808838064756,0.00227114955792175,0.0076506035758147775,0.004267274023210063,0.005433338005222925,0.0032301157574057423,0.00664503181044414,0.0028755826040687874,0.006598036672229874,0.0032010305234030133,0.0007148507005094836,0.003867872656539436,0.01427721757877828,0.002926274669579381,0.00539526254219727,0.008288480898319411,0.005142544757728443,0.0029222311843808543
0.88,0.0006656276473651617,0.0007324474843282632,0.0011472206005250537,0.001395895099472609,0.0016291586961726197,0.003026855863579074,0.0033093219272293277,0.0028510095753604384,0.0012660711215349706,0.0031515178914767864,0.002520324314811204,0.004950791605675459,0.0021238007548977753,0.0015160256017426885,0.0032917210866401586,0.003140770503188519,0.002256113207512479,0.004072224934866926,0.003288765268309054,0.00132383571042382,0.0026352971111974774,0.003567143242042288,0.005296439040459674,0.005958912028559985,0.004828680704766244,0.004442285360959026,0.004782769134690718,0.0020789531514239343,0.005180033913201736,0.002726104962927021,0.009052127900135272,0.0028162581321086646,0.005615772337692971,0.006814414725720498,0.003062401119166545,0.003987760830523201,0.005768394073485538,0.004342200728992714,0.0031651457785156754,0.0016901371028126483,0.009250577803722437,0.004248655837375249,0.004051279827231623,0.003335341271221207,0.004743944316329352,0.0025063863796982544,0.002191934080262791,0.0030861804854086412,0.00780114837933016,0.00305376822738838,0.004980623505861663,0.0019354438885784758,0.007449521775996571,0.0033512909284414637,0.004102528647466637,0.006024595553227416,0.004067476923188558,0.009296150430255185,0.002437269475780729,0.0038507483598038137,0.005397506794315587,0.00417129335320003,0.0028606478843453006,0.004380354135589641,0.0031636778044177457,0.006702139684103187,0.004481850975423861,0.006164429659168122,0.004269123996474923,0.007160651664285631,0.0035605333296210087,0.0017369160155136481,0.00407011732136979,0.003401096603401861,0.006810357866444512,0.002805579915992583,0.0022935034302502978,0.005796589012543888,0.004358935182615269,0.007248080176072059,0.0032398089818562775,0.004090026091918238,0.0049027984850802805,0.003510332625112602,0.0013194582281307015,0.014402070728186904,0.003523055888719575,0.004027515229941497,0.0018089368579726284,0.004450474752245095,0.002985305653834193,0.003512823755572683,0.005728838174675043,0.0033075404448542948,0.00791868842405464,0.0026852928693822985,0.002087108180529227,0.005286194940454257,0.0026619569115278064,0.0040095696589312335
0.89,0.0005137638921640503,0.0013501105501264076,0.001137929677222043,0.0010600210232388973,0.0032171750657203823,0.00238966727388868,0.0017862916443226792,0.0017870468552490754,0.0029463012346557637,0.00613800439923506,0.0023542460030513083,0.0038045364099517,0.001194003311597802,0.00242070743097163,0.0023342885647742347,0.00031609944450639233,0.002606630587107812,0.0008752903227786474,0.0025486828852306948,0.005287467677559906,0.005887269251073261,0.0028012303581660216,0.005515379991187016,0.0066794111707052205,0.00535567523420457,0.00387280870339887,0.0028746500810041074,0.0037349676688461933,0.0057045580336156304,0.003833609507906392,0.0039328675598159024,0.004403177367736934,0.00276430460408868,0.0023819583279597683,0.002311300418890432,0.0028030482987539507,0.0018939918280974917,0.0036501234397371893,0.004041660808782543,0.003797694386856685,0.003998392323076003,0.005311612719150456,0.004808288886931744,0.0035493101277487976,0.012016710908856287,0.002633805555669032,0.002187940215061171,0.0026673096728420907,0.003301828250779207,0.008929355065199446,0.006561898151523899,0.0043270734445890685,0.008168347277745472,0.006082521277916818,0.007949578571517811,0.006023641901147123,0.005588260800971247,0.009145863321254402,0.0070694752233987695,0.003925650089709498,0.008894755339747758,0.0040538260378030514,0.005905300308214049,0.011024602562505469,0.002843112973153759,0.009387944406277573,0.0026579281829738855,0.004845883167044805,0.009153898170064586,0.004028503396070917,0.005357569524817593,0.0013700334015694356,0.007190523335668719,0.003635860796031841,0.002702433934684983,0.004958388986602908,0.003829663821586776,0.008148817333058157,0.008584761315727359,0.00538857928966022,0.006781379905084874,0.006804896577151697,0.0023291097684643137,0.005806911229767079,0.0040473543413763625,0.004407337701254576,0.007837663103700184,0.0043832401244701885,0.0038321284954768156,0.005547710765578672,0.01316008571350237,0.008899056329855168,0.0031900094184555985,0.004249398263054312,0.004233680744969526,0.00229161561016494,0.006002522980105176,0.004056878064984305,0.0036075480746719578,0.004306885114671682
0.9,0.00022682042628197673,0.0013042259511433965,0.001787350527059938,0.001416511079586761,0.0030623047439135966,0.0014294023753703626,0.0004247816475522557,0.00363039369184386,0.0019057956860559304,0.0037148183709670847,0.005658976456553745,0.004352631999928431,0.006355290258621272,0.0028404152332730456,0.002033507738316947,0.0027865265829096616,0.005143107227368941,0.003724182666062886,0.0024826937598173664,0.005508715452190009,0.003047111832057328,0.0027011041301997496,0.004969474073310387,0.0025143921997701026,0.002826144765590834,0.0018328155797061893,0.0035771191544901474,0.0016589694023049469,0.003459270127088037,0.004062106379004337,0.002375690473855374,0.0028089368017118104,0.004119239711367673,0.0030798414187358895,0.002759514149235912,0.0036208833942616447,0.005837194051523079,0.0024133515215596464,0.004295166583188839,0.0021332874354204638,0.004670093394014825,0.003908961802888631,0.0024109192392866696,0.005902212227136537,0.0021368060595910714,0.002570194984423872,0.004947539146536354,0.0026957968054830877,0.0026227530675614077,0.004852946990108035,0.002987972532861291,0.007464744468463773,0.0018967490564286266,0.0033076649150854914,0.004237460771042386,0.011013890765364132,0.002818265993849785,0.0077244666887565745,0.0019298593375129947,0.0014121783262750682,0.0036512176709393262,0.0026549636268849417,0.004170270107320908,0.005605944597431198,0.001623845658300495,0.003383647107823841,0.005413596626815986,0.0023741895606271754,0.004190226000588485,0.008620688542437157,0.008012386706605413,0.004562767808187825,0.008728411448154644,0.0017077444078708718,0.004351030983616016,0.004906340910228065,0.004735713087690263,0.014010685926338423,0.003762223917678016,0.004179865622133624,0.005623392798719495,0.008431643080005975,0.0033803490275907855,0.005826430876345029,0.006229505269271109,0.0052632980297365305,0.00281118080427208,0.004543356362430491,0.005114730363963649,0.005715064351198715,0.0021684780520942865,0.007803845811626762,0.0032701284780417166,0.004634449746784645,0.00321793219023189,0.003105309350763179,0.014721007682683005,0.003041055277239513,0.0039044257295265707,0.009860333750919279
0.91,0.0007465351332642989,0.0019005480427697879,0.0012653111381413667,0.00170597624596206,0.001276837074186801,0.0023309700984439365,0.0032696783351771927,0.002903245139386015,0.0035643103126202866,8.906318057539484e-05,0.002116137033304841,0.0013279024577487449,0.0049211447311735155,0.0038523516126228105,0.0017130970585945615,0.0024017631124620517,0.0015956164632687517,0.0028728317835434733,0.006191437887645773,0.0033522602816363025,0.00651168292426241,0.0026640416605598527,0.0008656771202669145,0.003514664499681268,0.006765380494076411,0.0027618509049832964,0.004346645934347026,0.004458590995296448,0.0020894088443310097,0.002714373031466457,0.003509374131982428,0.003944550725014505,0.0012098440793284911,0.004110598677685221,0.002070341275540742,0.005728539626804789,0.008122081854274387,0.006503100771283353,0.0052824951747252255,0.003412735869379602,0.0054490279048552215,0.005024393256783147,0.003060640545326768,0.007319640783205409,0.004208082075861066,0.008148722645712692,0.004045243767825529,0.0042734731888866544,0.004873875366209423,0.0031452197921640456,0.004976912626528906,0.0037956837586270403,0.0035382776264837545,0.006199086067637326,0.002431072932439075,0.005586855849650832,0.009690321871204631,0.0015044162055036724,0.013215639728487407,0.007588972665514364,0.004797065907946894,0.0032963815233946854,0.006900028201560051,0.007160640378810742,0.00576772577308652,0.005440226380626292,0.001726824280782547,0.00761955242672865,0.007816424778510085,0.007044960157469272,0.010329907524897977,0.010456290474259382,0.008771416439921399,0.005132243904676564,0.0025457582837266845,0.002425097046172198,0.0038222419829687868,0.004340861414605477,0.006475530338247273,0.0073113465841065485,0.010488809846941172,0.0035485131415969096,0.010040561648189113,0.006293187040783787,0.005772674042598942,0.005312619175236294,0.004800578135013201,0.008259480971069752,0.00975713000287555,0.005783441390785611,0.005492107069572549,0.004647778308491065,0.0039618326445534265,0.0072227966367733685,0.005835744680476234,0.003051563631157759,0.012080069356093579,0.005933948159265975,0.002338377465533224,0.007151649541507909
0.92,0.0004290809819687669,0.001036156892313216,0.0019119577350322292,0.0010283831075315606,0.0020344254141464757,0.0028674702626346154,0.0007669371505136564,0.0035638105685957652,0.0034802980819425514,0.003504213258715762,0.0030637551706023318,0.003596603718854137,0.0016366758248761713,0.003665762384101133,0.0018186303275302775,0.004402284577716799,0.003224962998513345,0.0037048166264214023,0.0031756604890806664,0.006597014386365671,0.0027115707898822004,0.0032059213625882156,0.006303708960239268,0.003262627935473013,0.004916819961434871,0.004221020343685987,0.007479099477679745,0.006340800759063484,0.0027810344065327093,0.006572034583488512,0.00198235379957442,0.005809763066272862,0.0025269097967696714,0.002817558922905093,0.004238334269919858,0.0031650210694758396,0.0030048182813710764,0.005130902830097317,0.008618870523910159,0.004332071028368617,0.00842362325679998,0.008977600456975444,0.002615345882612848,0.0037451257705180254,0.0038754675165358116,0.004754927710187805,0.003155268322920205,0.004731228358512412,0.0075151796172141785,0.004725665940946262,0.006921037118983787,0.006552870306927368,0.003845668434556805,0.005745979473407502,0.005935679804875798,0.0030086432983102286,0.00978023190397565,0.008009093609354737,0.0019411081593870459,0.004165294685976682,0.007150616485474155,0.004946081345940067,0.006993614749095088,0.005172621483161329,0.008397029894628392,0.002821607218343565,0.004962327742982666,0.006643529752892348,0.01078831011422412,0.02552143453760293,0.004446563192768265,0.004076403386527652,0.007639296381954276,0.008350294068190765,0.010312132389835041,0.0065385030194050784,0.0028311440256680743,0.0036727290062920693,0.005184945425800178,0.0037945886864552475,0.004683295337500772,0.005738963729163684,0.010868940776117775,0.012241581419851044,0.006424875321931965,0.003724525174824277,0.0016911342888302802,0.005032146655929125,0.006295162536816515,0.005792746067222367,0.0049573459387068615,0.011637928217689962,0.007499328880480034,0.005063271670741914,0.00840423930272522,0.004779619789598066,0.005920534523237028,0.006434890846408258,0.0060862070575134885,0.0053951046032471505
0.93,0.00106643186994486,0.0009295207335055818,0.0014890987703561126,0.003040530185608998,0.0009367059108873042,0.0009844904557812794,0.0026250680344102385,0.003753374600269437,0.0027554414451641434,0.004358390609298332,0.0038359105942491825,0.002287059122223567,0.0033403779645254927,0.0023534048523536646,0.0022732024816102397,0.0058005828627727156,0.0032825581049062548,0.0028694672970588503,0.0027634127614481994,0.0023139121439637975,0.012963296291467573,0.003378817746073676,0.0031593764955765895,0.004272814462155713,-0.0006422233406597767,0.0015336606789523469,0.005303869086883491,0.0071020727575927785,0.0030658541659355225,0.004616134116017061,0.0014856520595055791,0.0030321608171461575,0.002452637923539952,0.002957840861266488,0.006200274402536701,0.007859899843105712,0.0027424263686100956,0.001670158701200672,0.005500310668317525,0.0039138005887313495,0.005888082221841218,0.006437526990231232,0.0018230824163930702,0.004184269400027038,0.005837847356696592,0.004590688019009115,0.0058243894011637595,0.005520125922940954,0.008601304805388801,0.005754292497866539,0.004299094004940404,0.006766516698745873,0.008205959306428489,0.0053762913427829705,0.004952518212514762,0.0016940964229351558,0.0026180751978781562,0.007681574311066459,0.004633584077172081,0.008334595291055184,0.004209995180330106,0.002125241254353242,0.00769316091416857,0.003977340546161625,0.007908970078087102,0.00888189821270777,0.006033014960980997,0.0029161378882717557,0.006205697976045959,0.0036577698131442403,0.00923354634521113,0.009054417547559136,0.00892320888474417,0.007728978926846812,0.006124925436743821,0.0040353210783044555,0.011678438148230061,0.002968554058828993,0.004780336871920903,0.0071661945981898,0.00582464518466006,0.003968922824691378,0.0059802916779926095,0.005476890680479092,0.004886892120766399,0.006727334215199203,0.003722250827343513,0.009898008087797975,0.0016017327401964985,0.00781877256027854,0.00587658644874982,0.004538247253400821,0.012810438471744142,0.005093946596258273,0.0045571752477697675,0.002313333741411972,0.004280559618242374,0.003273098920556798,0.0037870322645514186,0.006217993187659
0.94,0.0001845567784176711,0.0004428664422618414,0.0005252665446488132,0.0010452531950621157,0.002392265934014373,0.0003513527877183187,0.0029193548897008944,0.0016312033245136609,0.0041606496714652755,0.004558304251903967,0.002442405424177019,0.0024013194897033645,0.0061615199360693556,0.002061354638644614,0.002209641986268308,0.0030091895286745557,0.0020237447563516116,0.0024902183615719523,0.004337055503566346,0.003138074742646258,0.0033939471395275154,0.006691359747390236,0.005162137367549621,0.002869150924789647,0.005433122854212527,0.005494451363166771,0.00624486575460539,0.002239425349855053,0.0019772863517158673,0.006104726299571708,0.0030400497563529546,0.005802362811326776,0.0011036411083922791,0.0029436349280659536,0.004218491966710178,0.005924880092382921,0.010253471718350629,0.006040599953766335,0.003500850739018704,0.004391337923556029,0.002607181320785128,0.007862284663937326,0.003476162051415789,0.002630880647188711,0.006951383063612529,0.006116709392311175,0.006366930871555373,0.0020432302919160305,0.004832684848137842,0.00586973228678899,0.004560168458516698,0.003867546135555658,0.007148296628927962,0.009703996709022847,0.007055251844967756,0.00705083403849015,0.0052708873495284775,0.00587743004761594,0.009147726798010613,0.007823175098254115,0.0041701400323331745,0.00573578798142122,0.0036844739028819087,0.0028406672411214365,0.005046050371964453,0.0029716783117601166,0.012337214102537377,0.005338262123622895,0.005166081927208529,0.008405149837653458,0.013098600259907726,0.006366347919574188,0.0038740113879497558,0.0033477996224906964,0.010158836667937913,0.008222110303786547,0.003979803186372753,0.003963691392037772,0.00919029449199447,0.006276320733513107,0.013490773067407608,0.007728887561985739,0.004426559406552475,0.008338502379364886,0.008869358856636499,0.008070006038908357,0.00569651594925059,0.007782573107326711,0.01232225307243583,0.0018529844120862833,0.0036821618461956402,0.0075075038714561134,0.00651253132401172,0.01261064911931207,0.00425526247541071,0.004889071486832527,0.010118427708483764,0.004582804468558385,0.006065285750232804,0.00494522444210183
0.95,0.0008215207989140618,0.001671697305444524,0.0010736595080777696,0.0015216401946449851,0.0006570594225506689,0.0030387583491616934,0.003332769139617154,0.0018132628001091044,0.003840980492321987,0.002135061976847553,0.0045489216424072715,0.0024794936830179657,0.0068993599057263115,0.0024216717087990726,0.002593581975108268,0.002639395473889009,0.006108309811638782,0.011437111219227499,0.0045523518623312225,0.0032336749690756584,0.006183878341899315,0.0039121652611127985,0.002955759837597701,0.0041492485505410116,0.004502827736681613,0.008476732283221424,0.007059289887316438,0.004551957355751367,0.004299328456970563,0.007903814670748383,0.0034120891069561086,0.003916741025519364,0.005182636389388669,0.0055076880456750524,0.005192297859507691,0.0024151456268126366,0.0061455461476082884,0.008503278995171136,0.006367238326869582,0.00202529427438254,0.0060970964938139105,0.0056448166953014575,0.00595934203502382,0.0030233614731744905,0.010599223210617728,0.003921489858428186,0.004302322855149928,0.0071177390126144656,0.004565993175351604,0.010408102580235428,0.007927091900295644,0.008517516311951755,0.005420522901061081,0.010035679842280164,0.005598870336987609,0.009833509378982025,0.005827229130974789,0.0034356588265564286,0.0017493307480240352,0.008043386085482034,0.010385989823494373,0.006229319220571221,0.005580972705680705,0.005339765535770238,0.004521260527130137,0.006597676445799813,0.006201272376970285,0.010066409963620742,0.001460774223110015,0.002973367420054229,0.003455234929921057,0.0033555625072085454,0.004878588523204538,0.006726837814734559,0.007143045340790198,0.005766413047383718,0.004619241166685918,0.004176921453974553,0.006688423661898764,0.004612690684567223,0.01162026259314331,0.007298706315780737,0.006591081495021167,0.006393990359549016,0.006432552488120819,0.00971333993031483,0.008042016695799148,0.006950048598434284,0.007455456972087371,0.003714264399294087,0.005183133317853123,0.00863883600455732,0.008200396621237345,0.005234779259030356,0.0011031979066480882,0.007690001360791413,0.006002091676959231,0.008432094233365483,0.009406460024933654,0.007306278987002246
0.96,0.00019209848967963758,0.0004722816242872029,0.0013444831868960755,0.001474297693194554,0.0024717847675408042,0.0015270112130799744,0.0013230061434307103,0.00283091933026978,0.0032294171213593345,0.003455651193538066,0.0033490461894237207,0.006140360657840682,0.0029472947239972736,0.005410810832767308,0.0039046168583908116,0.003618045166681714,0.002366702231397592,0.00420053793284418,0.0032972732097091696,0.0030934320139867086,0.009654792481228023,0.008687279721482652,0.008177406756777424,0.005177021932034503,0.0025480745840268464,0.005721952356153795,0.005452490793705197,0.004115208648504823,0.003732081755742738,0.0034339109555979624,0.003118728566769495,0.003063722449686769,0.005660166257138983,0.005524322293014172,0.004580272986351371,0.0038628697786368105,0.005274846109460239,0.002658889352541009,0.005891544048220991,0.005462476497114108,0.005840700544283447,0.004045346540341166,0.00448603132597989,0.004245607741090549,0.007891291195930244,0.0029703814518772203,0.003804632403451157,0.0034652316501446326,0.004365001020664472,0.005716620422270991,0.0024776118401363544,0.006463424982073511,0.008559449683861867,0.007794611866724613,0.00709969029614105,0.0020755370213374536,0.015981474038563856,0.0056254226865565075,0.004205382422339128,0.0042551267433155555,0.006345196599144186,0.008630466509975622,0.003147517397163158,0.004491314067329405,0.0037455714679798815,0.006641536095100426,0.0022152561962582975,0.00575269868725489,0.002571769073746059,0.0042809161034052376,0.003499255550019637,0.004488342849980234,0.008092501983580358,0.010755177012407642,0.004574635587963237,0.005239224069075499,0.0048201267221006545,0.009723325446108964,0.007248574204610765,0.002957911688393151,0.00631201680069951,0.002698257883337771,0.005424108266234611,0.005873216414378937,0.003295425890366829,0.006203533916080824,0.004219469530812989,0.007735535178325539,0.005138835040208678,0.005819048128038114,0.005325172760043104,0.003726983818108434,0.009565679187953379,0.0045448594899023306,0.008888995029464051,0.007690731694131777,0.008600726732797093,0.008353779168124732,0.0028179436551521485,0.005421010092674985
0.97,0.0007268735933073196,3.691419499783122e-05,0.002815974951862531,0.0025439541432305105,0.0015350726025708712,0.0026639105946079603,0.002763357313612549,0.0008234536104645627,0.004401409864120411,0.0038742515307909763,0.002478076641654043,0.0027917377563648725,0.004402374742866457,0.006087934958995686,0.004121768673219234,0.005552602218914187,0.006324252262586202,0.004926736694660483,0.00585178728015908,0.0028260736615051563,0.008987949313207374,0.00365771262695645,0.007320174540306769,0.009486354731718232,0.005201673666162056,0.004886403477080353,0.008650813443434277,0.007835489789211562,0.004098227006820089,0.006827992212955601,0.0038912900640822607,0.0076395796704194436,0.008235332350210987,0.006411855365220813,0.005026380041268627,0.004877943476535607,0.006370649559457702,0.0018348703915089355,0.0029895131551540776,0.007438198892115653,0.0049359395100237805,0.005810800060080708,0.0060281317782161815,0.008845354706033768,0.0024740062505576805,0.005009851125662029,0.004982346083443964,0.0020495864907553877,0.004098942438940311,0.002094027310359767,0.006584222706223275,0.005244022591260712,0.0067273927469653294,0.007195573645472724,0.005649022406114854,0.006957800245907532,0.00866199221656572,0.010139949927261483,0.004071967533589904,0.007375371846232737,0.007115508197440832,0.004566824630475415,0.005810902671138344,0.004431177295604565,0.005061286603472269,0.01454835006511443,0.004166880028278092,0.0032901548411424482,0.0042651389016412885,0.005409331403537548,0.011775743385790235,0.00952189089052011,0.00466756980325046,0.006758593979342303,0.007703574255780367,0.006033428497968569,0.0036726878600673364,0.005453970446616955,0.004645565776135373,0.0053829653111116555,0.0036953513846270554,0.005224893974827457,0.00598757612401187,0.015041022229142267,0.004899337209137719,0.005268495864732124,0.010036365430548262,0.0024695109397104703,0.010920123249028371,0.0034057944883905283,0.005586001072528736,0.006907167804048314,0.011719933096284102,0.008633967267776708,0.002151592796163384,0.006426658134996284,0.002832569279597126,0.008493882670688263,0.010778102035901339,0.012866590724345806
